Subject;AgeGroup;ItemID;Position;CorrectChoice;RiskyChoice;Gender;NegativeAffect;Numeracy
63;older;8;78;1;0;male;1.25;9
63;older;9;94;1;1;male;1.25;9
63;older;10;36;1;0;male;1.25;9
63;older;11;69;1;1;male;1.25;9
63;older;12;66;1;0;male;1.25;9
63;older;13;32;1;0;male;1.25;9
63;older;14;96;1;0;male;1.25;9
63;older;15;65;1;0;male;1.25;9
63;older;16;2;1;0;male;1.25;9
63;older;17;26;1;1;male;1.25;9
63;older;18;100;1;1;male;1.25;9
63;older;19;70;1;1;male;1.25;9
63;older;20;43;1;1;male;1.25;9
63;older;21;39;1;1;male;1.25;9
63;older;22;1;1;NA;male;1.25;9
63;older;23;82;1;0;male;1.25;9
63;older;24;81;NA;0;male;1.25;9
63;older;25;79;1;1;male;1.25;9
63;older;26;102;1;1;male;1.25;9
63;older;27;54;1;1;male;1.25;9
63;older;28;8;1;1;male;1.25;9
63;older;29;86;1;1;male;1.25;9
63;older;30;35;1;1;male;1.25;9
63;older;31;75;1;0;male;1.25;9
63;older;32;73;1;1;male;1.25;9
63;older;33;63;1;1;male;1.25;9
63;older;34;53;1;0;male;1.25;9
63;older;35;5;1;1;male;1.25;9
63;older;36;99;1;0;male;1.25;9
63;older;37;41;1;1;male;1.25;9
63;older;38;50;1;0;male;1.25;9
63;older;39;84;0;0;male;1.25;9
63;older;40;3;1;0;male;1.25;9
63;older;41;88;1;1;male;1.25;9
63;older;42;62;1;1;male;1.25;9
63;older;43;101;1;0;male;1.25;9
63;older;44;29;1;1;male;1.25;9
63;older;45;38;1;1;male;1.25;9
63;older;46;42;0;1;male;1.25;9
63;older;47;20;1;0;male;1.25;9
63;older;48;71;0;0;male;1.25;9
63;older;49;98;1;0;male;1.25;9
63;older;50;40;1;0;male;1.25;9
63;older;51;67;1;1;male;1.25;9
63;older;52;4;1;1;male;1.25;9
63;older;53;52;1;1;male;1.25;9
63;older;54;60;1;1;male;1.25;9
63;older;55;49;1;0;male;1.25;9
63;older;56;31;1;1;male;1.25;9
63;older;57;7;1;0;male;1.25;9
63;older;58;93;0;0;male;1.25;9
63;older;59;22;1;1;male;1.25;9
63;older;60;13;1;1;male;1.25;9
63;older;61;15;1;0;male;1.25;9
63;older;62;47;1;1;male;1.25;9
63;older;63;44;0;1;male;1.25;9
63;older;64;80;1;1;male;1.25;9
63;older;65;104;1;0;male;1.25;9
63;older;66;68;1;1;male;1.25;9
63;older;67;48;1;1;male;1.25;9
63;older;68;57;1;0;male;1.25;9
63;older;69;30;1;1;male;1.25;9
63;older;70;91;1;1;male;1.25;9
63;older;71;59;1;1;male;1.25;9
63;older;72;58;1;0;male;1.25;9
63;older;73;23;1;1;male;1.25;9
63;older;74;21;1;0;male;1.25;9
63;older;75;6;1;0;male;1.25;9
63;older;76;45;1;1;male;1.25;9
63;older;77;37;1;0;male;1.25;9
63;older;78;83;1;0;male;1.25;9
63;older;79;33;1;1;male;1.25;9
63;older;80;12;1;1;male;1.25;9
63;older;81;24;1;1;male;1.25;9
63;older;82;97;1;0;male;1.25;9
63;older;83;76;1;1;male;1.25;9
63;older;84;72;1;0;male;1.25;9
63;older;85;105;1;1;male;1.25;9
63;older;86;85;1;1;male;1.25;9
63;older;87;10;1;1;male;1.25;9
63;older;88;34;0;0;male;1.25;9
63;older;89;25;1;0;male;1.25;9
63;older;90;18;1;1;male;1.25;9
63;older;91;95;1;1;male;1.25;9
63;older;92;14;1;1;male;1.25;9
63;older;93;11;1;0;male;1.25;9
63;older;94;64;1;1;male;1.25;9
63;older;95;77;1;0;male;1.25;9
63;older;96;46;1;1;male;1.25;9
63;older;97;16;1;0;male;1.25;9
63;older;98;87;0;0;male;1.25;9
63;older;99;92;1;1;male;1.25;9
63;older;100;89;1;0;male;1.25;9
63;older;101;61;1;1;male;1.25;9
63;older;102;56;0;1;male;1.25;9
63;older;103;90;1;1;male;1.25;9
63;older;104;28;1;0;male;1.25;9
63;older;105;74;1;1;male;1.25;9
64;older;1;36;0;0;female;2;3
64;older;2;99;1;0;female;2;3
64;older;3;75;0;0;female;2;3
64;older;4;29;1;0;female;2;3
64;older;5;83;1;1;female;2;3
64;older;6;94;0;NA;female;2;3
64;older;7;90;0;0;female;2;3
64;older;8;82;0;1;female;2;3
64;older;9;3;0;0;female;2;3
64;older;10;69;0;1;female;2;3
64;older;11;49;1;1;female;2;3
64;older;12;35;1;0;female;2;3
64;older;13;16;1;0;female;2;3
64;older;14;86;0;1;female;2;3
64;older;15;101;0;1;female;2;3
64;older;16;105;0;1;female;2;3
64;older;17;43;1;1;female;2;3
64;older;18;56;1;1;female;2;3
64;older;19;55;0;0;female;2;3
64;older;20;62;1;1;female;2;3
64;older;21;57;1;1;female;2;3
64;older;22;15;1;NA;female;2;3
64;older;23;22;0;1;female;2;3
64;older;24;81;NA;1;female;2;3
64;older;25;52;1;1;female;2;3
64;older;26;87;1;1;female;2;3
64;older;27;1;1;1;female;2;3
64;older;28;59;1;1;female;2;3
64;older;29;65;1;1;female;2;3
64;older;30;7;1;1;female;2;3
64;older;31;45;1;0;female;2;3
64;older;32;96;0;0;female;2;3
64;older;33;73;1;1;female;2;3
64;older;34;9;0;1;female;2;3
64;older;35;31;0;0;female;2;3
64;older;36;98;1;0;female;2;3
64;older;37;25;1;1;female;2;3
64;older;38;8;1;0;female;2;3
64;older;39;97;0;0;female;2;3
64;older;40;53;1;0;female;2;3
64;older;41;91;0;0;female;2;3
64;older;42;5;1;1;female;2;3
64;older;43;104;0;1;female;2;3
64;older;44;46;1;1;female;2;3
64;older;45;72;0;0;female;2;3
64;older;46;61;1;0;female;2;3
64;older;47;88;1;0;female;2;3
64;older;48;39;1;1;female;2;3
64;older;49;21;1;0;female;2;3
64;older;50;23;1;0;female;2;3
64;older;51;54;1;1;female;2;3
64;older;52;4;1;1;female;2;3
64;older;53;66;1;1;female;2;3
64;older;54;93;0;0;female;2;3
64;older;55;12;1;0;female;2;3
64;older;56;44;0;0;female;2;3
64;older;57;77;0;1;female;2;3
64;older;58;2;1;1;female;2;3
64;older;59;10;0;0;female;2;3
64;older;60;50;1;1;female;2;3
64;older;61;79;0;1;female;2;3
64;older;62;76;0;0;female;2;3
64;older;63;13;1;0;female;2;3
64;older;64;32;1;1;female;2;3
64;older;65;20;0;1;female;2;3
64;older;66;41;0;0;female;2;3
64;older;67;103;0;0;female;2;3
64;older;68;42;1;0;female;2;3
64;older;69;60;0;0;female;2;3
64;older;70;71;1;1;female;2;3
64;older;71;74;0;0;female;2;3
64;older;72;28;0;1;female;2;3
64;older;73;78;1;1;female;2;3
64;older;74;6;1;0;female;2;3
64;older;75;18;1;0;female;2;3
64;older;76;33;0;0;female;2;3
64;older;77;68;0;1;female;2;3
64;older;78;19;1;0;female;2;3
64;older;79;102;1;1;female;2;3
64;older;80;84;0;0;female;2;3
64;older;81;24;1;1;female;2;3
64;older;82;92;1;0;female;2;3
64;older;83;34;1;1;female;2;3
64;older;84;48;1;0;female;2;3
64;older;85;64;0;0;female;2;3
64;older;86;67;1;1;female;2;3
64;older;87;14;1;1;female;2;3
64;older;88;38;1;1;female;2;3
64;older;89;85;0;1;female;2;3
64;older;90;47;1;1;female;2;3
64;older;91;100;0;0;female;2;3
64;older;92;51;1;1;female;2;3
64;older;93;95;0;1;female;2;3
64;older;94;26;1;1;female;2;3
64;older;95;30;1;0;female;2;3
64;older;96;80;1;1;female;2;3
64;older;97;63;0;1;female;2;3
64;older;98;40;1;1;female;2;3
64;older;99;11;0;0;female;2;3
64;older;100;27;1;0;female;2;3
64;older;101;37;1;1;female;2;3
64;older;102;58;0;1;female;2;3
64;older;103;17;1;1;female;2;3
64;older;104;70;1;0;female;2;3
64;older;105;89;1;1;female;2;3
65;older;1;89;1;1;female;2.5;8
65;older;2;100;1;0;female;2.5;8
65;older;3;27;1;1;female;2.5;8
65;older;4;6;1;0;female;2.5;8
65;older;5;23;1;1;female;2.5;8
65;older;6;90;1;NA;female;2.5;8
65;older;7;79;1;1;female;2.5;8
65;older;8;41;0;1;female;2.5;8
65;older;9;21;1;1;female;2.5;8
65;older;10;68;1;0;female;2.5;8
65;older;11;78;0;0;female;2.5;8
65;older;12;98;0;1;female;2.5;8
65;older;13;65;1;0;female;2.5;8
65;older;14;75;1;0;female;2.5;8
65;older;15;52;0;1;female;2.5;8
65;older;16;32;0;1;female;2.5;8
65;older;17;72;0;0;female;2.5;8
65;older;18;8;1;1;female;2.5;8
65;older;19;83;0;0;female;2.5;8
65;older;20;17;1;1;female;2.5;8
65;older;21;97;1;1;female;2.5;8
65;older;22;85;1;NA;female;2.5;8
65;older;23;11;1;0;female;2.5;8
65;older;24;25;NA;0;female;2.5;8
65;older;25;54;1;1;female;2.5;8
65;older;26;14;1;1;female;2.5;8
65;older;27;53;1;1;female;2.5;8
65;older;28;94;1;1;female;2.5;8
65;older;29;91;1;1;female;2.5;8
65;older;30;102;1;1;female;2.5;8
65;older;31;64;1;0;female;2.5;8
65;older;32;55;1;1;female;2.5;8
65;older;33;3;1;1;female;2.5;8
65;older;34;5;1;0;female;2.5;8
65;older;35;105;0;0;female;2.5;8
65;older;36;87;1;0;female;2.5;8
65;older;37;103;0;0;female;2.5;8
65;older;38;101;1;0;female;2.5;8
65;older;39;74;1;1;female;2.5;8
65;older;40;50;1;0;female;2.5;8
65;older;41;104;1;1;female;2.5;8
65;older;42;1;1;1;female;2.5;8
65;older;43;82;0;1;female;2.5;8
65;older;44;48;1;1;female;2.5;8
65;older;45;30;1;1;female;2.5;8
65;older;46;61;1;0;female;2.5;8
65;older;47;59;1;0;female;2.5;8
65;older;48;38;1;1;female;2.5;8
65;older;49;7;1;0;female;2.5;8
65;older;50;9;1;0;female;2.5;8
65;older;51;4;1;1;female;2.5;8
65;older;52;12;1;1;female;2.5;8
65;older;53;56;1;1;female;2.5;8
65;older;54;19;1;1;female;2.5;8
65;older;55;69;1;0;female;2.5;8
65;older;56;47;1;1;female;2.5;8
65;older;57;26;1;0;female;2.5;8
65;older;58;66;1;1;female;2.5;8
65;older;59;33;1;1;female;2.5;8
65;older;60;28;1;1;female;2.5;8
65;older;61;29;1;0;female;2.5;8
65;older;62;92;1;1;female;2.5;8
65;older;63;15;1;0;female;2.5;8
65;older;64;46;1;1;female;2.5;8
65;older;65;43;1;0;female;2.5;8
65;older;66;2;1;1;female;2.5;8
65;older;67;95;0;0;female;2.5;8
65;older;68;18;1;0;female;2.5;8
65;older;69;93;1;1;female;2.5;8
65;older;70;88;0;0;female;2.5;8
65;older;71;76;1;1;female;2.5;8
65;older;72;60;1;0;female;2.5;8
65;older;73;86;0;0;female;2.5;8
65;older;74;45;0;1;female;2.5;8
65;older;75;73;0;1;female;2.5;8
65;older;76;24;0;0;female;2.5;8
65;older;77;81;1;0;female;2.5;8
65;older;78;35;0;1;female;2.5;8
65;older;79;44;1;1;female;2.5;8
65;older;80;10;1;1;female;2.5;8
65;older;81;96;1;1;female;2.5;8
65;older;82;80;1;0;female;2.5;8
65;older;83;34;1;1;female;2.5;8
65;older;84;71;1;0;female;2.5;8
65;older;85;99;0;0;female;2.5;8
65;older;86;67;0;0;female;2.5;8
65;older;87;40;1;1;female;2.5;8
65;older;88;84;1;1;female;2.5;8
65;older;89;70;0;1;female;2.5;8
65;older;90;16;1;1;female;2.5;8
65;older;91;37;1;1;female;2.5;8
65;older;92;63;0;0;female;2.5;8
65;older;93;36;0;1;female;2.5;8
65;older;94;42;0;0;female;2.5;8
65;older;95;51;1;0;female;2.5;8
65;older;96;57;0;0;female;2.5;8
65;older;97;20;1;0;female;2.5;8
65;older;98;39;1;1;female;2.5;8
65;older;99;31;0;0;female;2.5;8
65;older;100;77;0;1;female;2.5;8
65;older;101;58;1;1;female;2.5;8
65;older;102;13;0;1;female;2.5;8
65;older;103;22;0;0;female;2.5;8
65;older;104;62;1;0;female;2.5;8
65;older;105;49;1;1;female;2.5;8
66;older;1;20;1;1;male;1;9
66;older;2;45;1;0;male;1;9
66;older;3;35;1;1;male;1;9
66;older;4;10;1;0;male;1;9
66;older;5;11;1;1;male;1;9
66;older;6;42;1;NA;male;1;9
66;older;7;29;1;1;male;1;9
66;older;8;38;1;0;male;1;9
66;older;9;9;1;1;male;1;9
66;older;10;24;1;0;male;1;9
66;older;11;44;1;1;male;1;9
66;older;12;31;1;0;male;1;9
66;older;13;69;1;0;male;1;9
66;older;14;78;1;0;male;1;9
66;older;15;71;1;0;male;1;9
66;older;16;76;1;0;male;1;9
66;older;17;53;1;1;male;1;9
66;older;18;27;1;1;male;1;9
66;older;19;61;1;1;male;1;9
66;older;20;98;1;1;male;1;9
66;older;21;6;1;1;male;1;9
66;older;22;73;1;NA;male;1;9
66;older;23;52;1;0;male;1;9
66;older;24;23;NA;1;male;1;9
66;older;25;92;1;1;male;1;9
66;older;26;70;1;1;male;1;9
66;older;27;36;1;1;male;1;9
66;older;28;55;0;0;male;1;9
66;older;29;12;0;0;male;1;9
66;older;30;66;1;1;male;1;9
66;older;31;47;1;0;male;1;9
66;older;32;2;1;1;male;1;9
66;older;33;54;1;1;male;1;9
66;older;34;13;0;1;male;1;9
66;older;35;59;1;1;male;1;9
66;older;36;62;1;0;male;1;9
66;older;37;89;1;1;male;1;9
66;older;38;50;1;0;male;1;9
66;older;39;51;1;1;male;1;9
66;older;40;105;1;0;male;1;9
66;older;41;100;1;1;male;1;9
66;older;42;58;1;1;male;1;9
66;older;43;46;1;0;male;1;9
66;older;44;85;1;1;male;1;9
66;older;45;25;1;1;male;1;9
66;older;46;32;0;1;male;1;9
66;older;47;16;1;0;male;1;9
66;older;48;64;1;1;male;1;9
66;older;49;84;1;0;male;1;9
66;older;50;79;1;0;male;1;9
66;older;51;43;1;1;male;1;9
66;older;52;103;1;1;male;1;9
66;older;53;56;1;1;male;1;9
66;older;54;33;1;1;male;1;9
66;older;55;67;1;0;male;1;9
66;older;56;26;1;1;male;1;9
66;older;57;28;1;0;male;1;9
66;older;58;48;1;1;male;1;9
66;older;59;17;1;1;male;1;9
66;older;60;22;1;1;male;1;9
66;older;61;14;1;0;male;1;9
66;older;62;88;1;1;male;1;9
66;older;63;74;1;0;male;1;9
66;older;64;63;0;0;male;1;9
66;older;65;102;1;0;male;1;9
66;older;66;57;1;1;male;1;9
66;older;67;93;1;1;male;1;9
66;older;68;41;1;0;male;1;9
66;older;69;82;1;1;male;1;9
66;older;70;94;1;1;male;1;9
66;older;71;68;1;1;male;1;9
66;older;72;21;1;0;male;1;9
66;older;73;5;0;0;male;1;9
66;older;74;81;1;0;male;1;9
66;older;75;83;1;0;male;1;9
66;older;76;99;1;1;male;1;9
66;older;77;75;1;0;male;1;9
66;older;78;19;1;0;male;1;9
66;older;79;97;1;1;male;1;9
66;older;80;3;1;1;male;1;9
66;older;81;101;1;1;male;1;9
66;older;82;104;1;0;male;1;9
66;older;83;30;1;1;male;1;9
66;older;84;15;1;0;male;1;9
66;older;85;4;1;1;male;1;9
66;older;86;8;1;1;male;1;9
66;older;87;7;1;1;male;1;9
66;older;88;37;1;1;male;1;9
66;older;89;96;1;0;male;1;9
66;older;90;34;1;1;male;1;9
66;older;91;90;1;1;male;1;9
66;older;92;60;1;1;male;1;9
66;older;93;39;1;0;male;1;9
66;older;94;65;1;1;male;1;9
66;older;95;91;1;0;male;1;9
66;older;96;1;1;1;male;1;9
66;older;97;40;1;0;male;1;9
66;older;98;87;1;1;male;1;9
66;older;99;77;1;1;male;1;9
66;older;100;80;1;0;male;1;9
66;older;101;49;1;1;male;1;9
66;older;102;18;1;0;male;1;9
66;older;103;72;1;1;male;1;9
66;older;104;95;1;0;male;1;9
66;older;105;86;0;0;male;1;9
67;older;1;56;0;0;male;1.25;9
67;older;2;61;0;1;male;1.25;9
67;older;3;54;0;0;male;1.25;9
67;older;4;8;1;0;male;1.25;9
67;older;5;76;1;1;male;1.25;9
67;older;6;80;1;NA;male;1.25;9
67;older;7;96;0;0;male;1.25;9
67;older;8;98;1;0;male;1.25;9
67;older;9;91;0;0;male;1.25;9
67;older;10;26;1;0;male;1.25;9
67;older;11;35;1;1;male;1.25;9
67;older;12;90;1;0;male;1.25;9
67;older;13;86;1;0;male;1.25;9
67;older;14;40;1;0;male;1.25;9
67;older;15;22;1;0;male;1.25;9
67;older;16;19;1;0;male;1.25;9
67;older;17;5;1;1;male;1.25;9
67;older;18;12;0;0;male;1.25;9
67;older;19;31;1;1;male;1.25;9
67;older;20;50;1;1;male;1.25;9
67;older;21;87;1;1;male;1.25;9
67;older;22;32;1;NA;male;1.25;9
67;older;23;28;1;0;male;1.25;9
67;older;24;60;NA;1;male;1.25;9
67;older;25;15;1;1;male;1.25;9
67;older;26;58;1;1;male;1.25;9
67;older;27;97;1;1;male;1.25;9
67;older;28;17;1;1;male;1.25;9
67;older;29;2;1;1;male;1.25;9
67;older;30;94;1;1;male;1.25;9
67;older;31;24;1;0;male;1.25;9
67;older;32;21;0;0;male;1.25;9
67;older;33;67;1;1;male;1.25;9
67;older;34;42;1;0;male;1.25;9
67;older;35;11;1;1;male;1.25;9
67;older;36;73;1;0;male;1.25;9
67;older;37;69;1;1;male;1.25;9
67;older;38;13;1;0;male;1.25;9
67;older;39;74;0;0;male;1.25;9
67;older;40;85;1;0;male;1.25;9
67;older;41;88;1;1;male;1.25;9
67;older;42;57;1;1;male;1.25;9
67;older;43;105;0;1;male;1.25;9
67;older;44;27;1;1;male;1.25;9
67;older;45;95;1;1;male;1.25;9
67;older;46;39;1;0;male;1.25;9
67;older;47;3;1;0;male;1.25;9
67;older;48;48;1;1;male;1.25;9
67;older;49;20;0;1;male;1.25;9
67;older;50;18;1;0;male;1.25;9
67;older;51;104;1;1;male;1.25;9
67;older;52;14;1;1;male;1.25;9
67;older;53;23;1;1;male;1.25;9
67;older;54;68;1;1;male;1.25;9
67;older;55;59;1;0;male;1.25;9
67;older;56;83;1;1;male;1.25;9
67;older;57;71;0;1;male;1.25;9
67;older;58;100;0;0;male;1.25;9
67;older;59;53;0;0;male;1.25;9
67;older;60;30;0;0;male;1.25;9
67;older;61;16;1;0;male;1.25;9
67;older;62;81;1;1;male;1.25;9
67;older;63;34;1;0;male;1.25;9
67;older;64;52;1;1;male;1.25;9
67;older;65;47;1;0;male;1.25;9
67;older;66;10;1;1;male;1.25;9
67;older;67;46;0;0;male;1.25;9
67;older;68;36;1;0;male;1.25;9
67;older;69;49;1;1;male;1.25;9
67;older;70;101;0;0;male;1.25;9
67;older;71;103;1;1;male;1.25;9
67;older;72;77;1;0;male;1.25;9
67;older;73;29;0;0;male;1.25;9
67;older;74;4;1;0;male;1.25;9
67;older;75;37;1;0;male;1.25;9
67;older;76;25;0;0;male;1.25;9
67;older;77;43;0;1;male;1.25;9
67;older;78;7;1;0;male;1.25;9
67;older;79;78;1;1;male;1.25;9
67;older;80;72;1;1;male;1.25;9
67;older;81;33;0;0;male;1.25;9
67;older;82;79;1;0;male;1.25;9
67;older;83;92;1;1;male;1.25;9
67;older;84;65;0;1;male;1.25;9
67;older;85;70;0;0;male;1.25;9
67;older;86;89;0;0;male;1.25;9
67;older;87;41;1;1;male;1.25;9
67;older;88;44;1;1;male;1.25;9
67;older;89;38;1;0;male;1.25;9
67;older;90;9;1;1;male;1.25;9
67;older;91;45;0;0;male;1.25;9
67;older;92;82;1;1;male;1.25;9
67;older;93;62;1;0;male;1.25;9
67;older;94;66;0;0;male;1.25;9
67;older;95;75;1;0;male;1.25;9
67;older;96;55;1;1;male;1.25;9
67;older;97;102;1;0;male;1.25;9
67;older;98;84;1;1;male;1.25;9
67;older;99;64;1;1;male;1.25;9
67;older;100;51;1;0;male;1.25;9
67;older;101;6;1;1;male;1.25;9
67;older;102;93;1;0;male;1.25;9
67;older;103;63;1;1;male;1.25;9
67;older;104;1;1;0;male;1.25;9
67;older;105;99;0;0;male;1.25;9
68;older;1;87;0;0;male;1.5;9
68;older;2;34;0;1;male;1.5;9
68;older;3;73;1;1;male;1.5;9
68;older;4;59;1;0;male;1.5;9
68;older;5;103;1;1;male;1.5;9
68;older;6;33;1;NA;male;1.5;9
68;older;7;41;0;0;male;1.5;9
68;older;8;70;1;0;male;1.5;9
68;older;9;30;0;0;male;1.5;9
68;older;10;60;1;0;male;1.5;9
68;older;11;97;1;1;male;1.5;9
68;older;12;75;1;0;male;1.5;9
68;older;13;81;1;0;male;1.5;9
68;older;14;88;1;0;male;1.5;9
68;older;15;26;1;0;male;1.5;9
68;older;16;74;1;0;male;1.5;9
68;older;17;27;0;0;male;1.5;9
68;older;18;56;0;0;male;1.5;9
68;older;19;66;0;0;male;1.5;9
68;older;20;2;0;0;male;1.5;9
68;older;21;62;0;0;male;1.5;9
68;older;22;63;1;NA;male;1.5;9
68;older;23;12;1;0;male;1.5;9
68;older;24;18;NA;0;male;1.5;9
68;older;25;76;0;0;male;1.5;9
68;older;26;104;1;1;male;1.5;9
68;older;27;54;1;1;male;1.5;9
68;older;28;43;1;1;male;1.5;9
68;older;29;14;0;0;male;1.5;9
68;older;30;86;1;1;male;1.5;9
68;older;31;5;1;0;male;1.5;9
68;older;32;91;1;1;male;1.5;9
68;older;33;42;0;0;male;1.5;9
68;older;34;8;1;0;male;1.5;9
68;older;35;55;0;0;male;1.5;9
68;older;36;90;1;0;male;1.5;9
68;older;37;95;0;0;male;1.5;9
68;older;38;72;1;0;male;1.5;9
68;older;39;83;0;0;male;1.5;9
68;older;40;98;1;0;male;1.5;9
68;older;41;36;1;1;male;1.5;9
68;older;42;49;0;0;male;1.5;9
68;older;43;65;1;0;male;1.5;9
68;older;44;96;1;1;male;1.5;9
68;older;45;93;1;1;male;1.5;9
68;older;46;61;1;0;male;1.5;9
68;older;47;85;1;0;male;1.5;9
68;older;48;11;1;1;male;1.5;9
68;older;49;79;1;0;male;1.5;9
68;older;50;39;1;0;male;1.5;9
68;older;51;29;1;1;male;1.5;9
68;older;52;28;1;1;male;1.5;9
68;older;53;7;1;1;male;1.5;9
68;older;54;78;0;0;male;1.5;9
68;older;55;46;1;0;male;1.5;9
68;older;56;17;0;0;male;1.5;9
68;older;57;84;1;0;male;1.5;9
68;older;58;48;0;0;male;1.5;9
68;older;59;51;1;1;male;1.5;9
68;older;60;9;0;0;male;1.5;9
68;older;61;6;1;0;male;1.5;9
68;older;62;69;1;1;male;1.5;9
68;older;63;89;1;0;male;1.5;9
68;older;64;16;1;1;male;1.5;9
68;older;65;24;1;0;male;1.5;9
68;older;66;100;0;0;male;1.5;9
68;older;67;37;1;1;male;1.5;9
68;older;68;32;1;0;male;1.5;9
68;older;69;10;1;1;male;1.5;9
68;older;70;50;1;1;male;1.5;9
68;older;71;4;1;1;male;1.5;9
68;older;72;77;1;0;male;1.5;9
68;older;73;38;1;1;male;1.5;9
68;older;74;99;1;0;male;1.5;9
68;older;75;57;1;0;male;1.5;9
68;older;76;31;0;0;male;1.5;9
68;older;77;22;1;0;male;1.5;9
68;older;78;64;1;0;male;1.5;9
68;older;79;15;1;1;male;1.5;9
68;older;80;105;1;1;male;1.5;9
68;older;81;25;0;0;male;1.5;9
68;older;82;13;1;0;male;1.5;9
68;older;83;1;1;1;male;1.5;9
68;older;84;58;0;1;male;1.5;9
68;older;85;45;0;0;male;1.5;9
68;older;86;52;0;0;male;1.5;9
68;older;87;35;1;1;male;1.5;9
68;older;88;101;0;0;male;1.5;9
68;older;89;94;1;0;male;1.5;9
68;older;90;53;1;1;male;1.5;9
68;older;91;44;0;0;male;1.5;9
68;older;92;23;0;0;male;1.5;9
68;older;93;67;1;0;male;1.5;9
68;older;94;47;0;0;male;1.5;9
68;older;95;21;1;0;male;1.5;9
68;older;96;19;0;0;male;1.5;9
68;older;97;68;1;0;male;1.5;9
68;older;98;82;0;0;male;1.5;9
68;older;99;71;0;0;male;1.5;9
68;older;100;40;0;1;male;1.5;9
68;older;101;80;1;1;male;1.5;9
68;older;102;3;1;0;male;1.5;9
68;older;103;92;1;1;male;1.5;9
68;older;104;102;1;0;male;1.5;9
68;older;105;20;0;0;male;1.5;9
69;older;1;19;0;0;female;1.25;9
69;older;2;37;0;1;female;1.25;9
69;older;3;35;1;1;female;1.25;9
69;older;4;53;1;0;female;1.25;9
69;older;5;71;1;1;female;1.25;9
69;older;6;93;1;NA;female;1.25;9
69;older;7;43;1;1;female;1.25;9
69;older;8;31;1;0;female;1.25;9
69;older;9;62;1;1;female;1.25;9
69;older;10;8;1;0;female;1.25;9
69;older;11;80;1;1;female;1.25;9
69;older;12;104;1;0;female;1.25;9
69;older;13;13;1;0;female;1.25;9
69;older;14;41;1;0;female;1.25;9
69;older;15;45;1;0;female;1.25;9
69;older;16;4;1;0;female;1.25;9
69;older;17;48;0;0;female;1.25;9
69;older;18;25;0;0;female;1.25;9
69;older;19;29;0;0;female;1.25;9
69;older;20;74;0;0;female;1.25;9
69;older;21;105;0;0;female;1.25;9
69;older;22;28;1;NA;female;1.25;9
69;older;23;58;1;0;female;1.25;9
69;older;24;56;NA;1;female;1.25;9
69;older;25;68;1;1;female;1.25;9
69;older;26;73;1;1;female;1.25;9
69;older;27;88;1;1;female;1.25;9
69;older;28;39;1;1;female;1.25;9
69;older;29;10;1;1;female;1.25;9
69;older;30;95;1;1;female;1.25;9
69;older;31;22;1;0;female;1.25;9
69;older;32;11;0;0;female;1.25;9
69;older;33;15;1;1;female;1.25;9
69;older;34;14;1;0;female;1.25;9
69;older;35;94;0;0;female;1.25;9
69;older;36;20;0;1;female;1.25;9
69;older;37;12;0;0;female;1.25;9
69;older;38;101;0;1;female;1.25;9
69;older;39;61;1;1;female;1.25;9
69;older;40;90;1;0;female;1.25;9
69;older;41;83;1;1;female;1.25;9
69;older;42;51;0;0;female;1.25;9
69;older;43;34;1;0;female;1.25;9
69;older;44;57;1;1;female;1.25;9
69;older;45;85;0;0;female;1.25;9
69;older;46;44;0;1;female;1.25;9
69;older;47;77;1;0;female;1.25;9
69;older;48;7;0;0;female;1.25;9
